SID,T-06:00:00,NODE
904,0,20447
905,0,33266
906,0,16958
907,0,27428
908,0,26508
909,0,24862
910,0,25178
911,0,17801
912,0,14660
913,0,27472
914,0,19545
915,0,21936
916,0,25278
917,0,30717
918,0,20120
919,0,28680
920,0,33692
921,0,23220
922,0,19914
923,0,13561
924,0,25028
925,0,27124
926,0,31636
927,0,25094
928,0,28520
929,0,24996
930,0,26086
931,0,17315
932,0,25372
933,0,28558
934,0,19784
935,0,22141
936,0,19770
937,0,26143
938,0,25792
939,0,28228
940,0,22343
941,0,31978
942,0,23574
943,0,27605
944,0,21490
945,0,22902
946,0,25548
947,0,26882
948,0,33820
949,0,20322
950,0,22454
951,0,34317
952,0,31997
953,0,23568
954,0,33635
955,0,16036
956,0,27378
957,0,24502
958,0,27189
959,0,27622
960,0,16668
961,0,21836
962,0,29328
963,0,31464
964,0,27002
965,0,28809
966,0,23022
967,0,48647
968,0,25601
969,0,24049
970,0,18959
971,0,24262
972,0,48682
973,0,31467
974,0,15765
975,0,21210
976,0,27468
977,0,28857
978,0,23278
979,0,12659
980,0,11129
981,0,27317
982,0,22459
983,0,25200
984,0,31644
985,0,20818
986,0,20241
987,0,25321
988,0,25340
989,0,12978
990,0,29871
991,0,17021
992,0,25668
993,0,6531
994,0,22122
995,0,22193
996,0,22972
997,0,25104
998,0,21122
999,0,26822
1000,0,23699
1001,0,36561
1002,0,31844
1003,0,28801
1004,0,17995
1005,0,26717
1006,0,30144
1007,0,27973
1008,0,26063
1009,0,31381
1010,0,29638
1011,0,26862
1012,0,21539
1013,0,27218
1014,0,29328
1015,0,29784
1016,0,27242
1017,0,27142
1018,0,25215
1019,0,33998
1020,0,31456
1021,0,29793
1022,0,26318
1023,0,20835
1024,0,28110
1025,0,10473
1026,0,27181
1027,0,18063
1028,0,24168
1029,0,27124
1030,0,34787
1031,0,11137
1032,0,27124
1033,0,28158
1034,0,26912
1035,0,36915
1036,0,28188
1037,0,32040
1038,0,22193
1039,0,26884
1040,0,24262
1041,0,26424
1042,0,32946
1043,0,29566
1044,0,23573
1045,0,31844
1046,0,21853
1047,0,24527
1048,0,30305
1049,0,22193
1050,0,26645
1051,0,25321
1052,0,25754
1053,0,22749
1054,0,23325
1055,0,23956
1056,0,27802
1057,0,26208
1058,0,26596
1059,0,21709
1060,0,24891
1061,0,31838
1062,0,26730
1063,0,27403
1064,0,27720
1065,0,6614
1066,0,15428
1067,0,29095
1068,0,18073
1069,0,21370
1070,0,19786
1071,0,28110
1072,0,27926
1073,0,16925
1074,0,22255
1075,0,27879
1076,0,20680
1077,0,35739
1078,0,29389
1079,0,19770
1080,0,26822
1081,0,16008
1082,0,20406
1083,0,31865
1084,0,31050
1085,0,27383
1086,0,31688
1087,0,31622
1088,0,31844
1089,0,24600
1090,0,31346
1091,0,18963
1092,0,25200
1093,0,22343
1094,0,25200
1095,0,26589
1096,0,25815
1097,0,29544
1098,0,26227
1099,0,49173
1100,0,21124
1101,0,50143
1102,0,17867
1103,0,23574
1104,0,32506
1105,0,17740
1106,0,28783
1107,0,27189
1108,0,9928
1109,0,20355
1110,0,26650
1111,0,22905
1112,0,25601
1113,0,48443
1114,0,24315
1115,0,31838
1116,0,11704
1117,0,18959
1118,0,24871
1119,0,16206
1120,0,26923
1121,0,18917
1122,0,33662
1123,0,26963
1124,0,17813
1125,0,27129
1126,0,29699
1127,0,22891
1128,0,48033
1129,0,10064
1130,0,21093
1131,0,21170
1132,0,21458
1133,0,17373
1134,0,35119
1135,0,29784
1136,0,27195
1137,0,25792
1138,0,25815
1139,0,32368
1140,0,22193
1141,0,24364
1142,0,33864
1143,0,30620
1144,0,23508
1145,0,27455
1146,0,20190
1147,0,28073
1148,0,24514
1149,0,30718
1150,0,30793
1151,0,25190
1152,0,23305
1153,0,23684
1154,0,33263
1155,0,23537
1156,0,47758
1157,0,33811
1158,0,48014
1159,0,19533
1160,0,20162
1161,0,24651
1162,0,25601
1163,0,25606
1164,0,27002
1165,0,25094
1166,0,30720
1167,0,20264
1168,0,27124
1169,0,29714
1170,0,24568
1171,0,27322
1172,0,22787
1173,0,30401
1174,0,26804
1175,0,25340
1176,0,47599
1177,0,17813
1178,0,19111
1179,0,33825
1180,0,22345
1181,0,22141
1182,0,27965
1183,0,19332
1184,0,24527
1185,0,28558
1186,0,23965
1187,0,18943
1188,0,26180
1189,0,29212
1190,0,48944
1191,0,33374
1192,0,35544
1193,0,32332
1194,0,26683
1195,0,25522
1196,0,19920
1197,0,25997
1198,0,33180
1199,0,19869
1200,0,19877
1201,0,24324
1202,0,32976
1203,0,22121
1204,0,31636
1205,0,50169
1206,0,24102
1207,0,31810
1208,0,20835
1209,0,20570
1210,0,10198
1211,0,27552
1212,0,21374
1213,0,27546
1214,0,26174
1215,0,30048
1216,0,50037
1217,0,23684
1218,0,29285
1219,0,23663
1220,0,47975
1221,0,47726
1222,0,29426
1223,0,27058
1224,0,29208
1225,0,28110
1226,0,26068
1227,0,12243
1228,0,50192
1229,0,30478
1230,0,23766
1231,0,21429
1232,0,23792
1233,0,12994
1234,0,19332
1235,0,25048
1236,0,27948
1237,0,22554
1238,0,23236
1239,0,27716
1240,0,21417
1241,0,27205
1242,0,34369
1243,0,32732
1244,0,19587
1245,0,27965
1246,0,29514
1247,0,31742
1248,0,22749
1249,0,24654
1250,0,28869
1251,0,24832
1252,0,48647
1253,0,30415
1254,0,29208
1255,0,19786
1256,0,30419
1257,0,27521
1258,0,21431
1259,0,33720
1260,0,34543
1261,0,17345
1262,0,26645
1263,0,18870
1264,0,20158
1265,0,19598
1266,0,25278
1267,0,23915
1268,0,24112
1269,0,20525
1270,0,20680
1271,0,25792
1272,0,27692
1273,0,23282
1274,0,24210
1275,0,21378
1276,0,29573
1277,0,19535
1278,0,31844
1279,0,24358
1280,0,31051
1281,0,31844
1282,0,22121
1283,0,25447
1284,0,26682
1285,0,26884
1286,0,26808
1287,0,24210
1288,0,22179
1289,0,29336
1290,0,30026
1291,0,22242
1292,0,23198
1293,0,17677
1294,0,29861
1295,0,27537
1296,0,10508
1297,0,33840
1298,0,19111
1299,0,9910
1300,0,50192
1301,0,32368
1302,0,27086
1303,0,23198
1304,0,29408
1305,0,31838
1306,0,19695
1307,0,12243
1308,0,25375
1309,0,26981
1310,0,31771
1311,0,34506
1312,0,19020
1313,0,26623
1314,0,29398
1315,0,18444
1316,0,26202
1317,0,20680
1318,0,32743
1319,0,25604
1320,0,30705
1321,0,23628
1322,0,25075
1323,0,19535
1324,0,19544
1325,0,9407
1326,0,10684
1327,0,31838
1328,0,26720
1329,0,20607
1330,0,23788
1331,0,29413
1332,0,32976
1333,0,22795
1334,0,29871
1335,0,19592
1336,0,24788
1337,0,31176
1338,0,16597
1339,0,18959
1340,0,23653
1341,0,19421
1342,0,21122
1343,0,21173
1344,0,29871
1345,0,26454
1346,0,17740
1347,0,24358
1348,0,19338
1349,0,30069
1350,0,15792
1351,0,27047
1352,0,35010
1353,0,22242
1354,0,30401
1355,0,17588
1356,0,26227
1357,0,25108
1358,0,27159
1359,0,27641
1360,0,25282
1361,0,22749
1362,0,21822
1363,0,33583
1364,0,26247
1365,0,31716
1366,0,25005
1367,0,27195
1368,0,16978
1369,0,26355
1370,0,27011
1371,0,23706
1372,0,27948
1373,0,22137
1374,0,20095
1375,0,26804
1376,0,26027
1377,0,26682
1378,0,31467
1379,0,9910
1380,0,22707
1381,0,21872
1382,0,16425
1383,0,31271
1384,0,22193
1385,0,31716
1386,0,23051
1387,0,20120
1388,0,21918
1389,0,25659
1390,0,27761
1391,0,29652
1392,0,26620
1393,0,27865
1394,0,48299
1395,0,24913
1396,0,29533
1397,0,26575
1398,0,29240
1399,0,25170
1400,0,25452
1401,0,27072
1402,0,22787
1403,0,26779
1404,0,16975
1405,0,24446
1406,0,22343
1407,0,23302
1408,0,9958
1409,0,28110
1410,0,33704
1411,0,18495
1412,0,21337
1413,0,23264
1414,0,18927
1415,0,26596
1416,0,28514
1417,0,28610
1418,0,24102
1419,0,19494
1420,0,28467
1421,0,23253
1422,0,21245
1423,0,21860
1424,0,29801
1425,0,26086
1426,0,20447
1427,0,26682
1428,0,25770
1429,0,24191
1430,0,20228
1431,0,23604
1432,0,27564
1433,0,23962
1434,0,24547
1435,0,24191
1436,0,20158
1437,0,25525
1438,0,15522
1439,0,21720
1440,0,21063
1441,0,20949
1442,0,33247
1443,0,32969
1444,0,19914
1445,0,31838
1446,0,12124
1447,0,29784
1448,0,49173
1449,0,33998
1450,0,22013
1451,0,24002
1452,0,26318
1453,0,36120
1454,0,34278
1455,0,34518
1456,0,27275
1457,0,15604
1458,0,33765
1459,0,25984
1460,0,24946
1461,0,17141
1462,0,26318
1463,0,20680
1464,0,30028
1465,0,31742
1466,0,31104
1467,0,20235
1468,0,30359
1469,0,22122
1470,0,12243
1471,0,22113
1472,0,27134
1473,0,31557
1474,0,29095
1475,0,33662
1476,0,35028
1477,0,33081
1478,0,27926
1479,0,20137
1480,0,22236
1481,0,29652
1482,0,33485
1483,0,16884
1484,0,19494
1485,0,31478
1486,0,23915
1487,0,31313
1488,0,34924
1489,0,17901
1490,0,34052
1491,0,19963
1492,0,33713
1493,0,48543
1494,0,20158
1495,0,48778
1496,0,19015
1497,0,26612
1498,0,28195
1499,0,36561
1500,0,28207
1501,0,28536
1502,0,19313
1503,0,30098
1504,0,23198
1505,0,33662
1506,0,30028
1507,0,20158
1508,0,33697
1509,0,18942
1510,0,19314
1511,0,27716
1512,0,26307
1513,0,21023
1514,0,25788
1515,0,29313
1516,0,26311
1517,0,23221
1518,0,33021
1519,0,22242
1520,0,29328
1521,0,12791
1522,0,21991
1523,0,20088
1524,0,27391
1525,0,26792
1526,0,27674
1527,0,28012
1528,0,22193
1529,0,30742
1530,0,20638
1531,0,13019
1532,0,18309
1533,0,23415
1534,0,25447
1535,0,29095
1536,0,30385
1537,0,28231
1538,0,23273
1539,0,21170
1540,0,24954
1541,0,12791
1542,0,23198
1543,0,24394
1544,0,32929
1545,0,34518
1546,0,26610
1547,0,20468
1548,0,28809
1549,0,17807
1550,0,26068
1551,0,23604
1552,0,27281
1553,0,29676
1554,0,34980
1555,0,17740
1556,0,26035
1557,0,27383
1558,0,26364
1559,0,27654
1560,0,25562
1561,0,30750
1562,0,28809
1563,0,25249
1564,0,19884
1565,0,27622
1566,0,30463
1567,0,24909
1568,0,33662
1569,0,26623
1570,0,49484
1571,0,25278
1572,0,19183
1573,0,29801
1574,0,21142
1575,0,49424
1576,0,25129
1577,0,33851
1578,0,23403
1579,0,21147
1580,0,27716
1581,0,25164
1582,0,16978
1583,0,25418
1584,0,30718
1585,0,21539
1586,0,23902
1587,0,28185
1588,0,19523
1589,0,24816
1590,0,24002
1591,0,32368
1592,0,20046
1593,0,22345
1594,0,20447
1595,0,27477
1596,0,28062
1597,0,32512
1598,0,27865
1599,0,23928
1600,0,25757
1601,0,24112
1602,0,11155
1603,0,23915
1604,0,31636
1605,0,26596
1606,0,19869
1607,0,25457
1608,0,33266
1609,0,27403
1610,0,25406
1611,0,23446
1612,0,23221
1613,0,35028
1614,0,20521
1615,0,23845
1616,0,13357
1617,0,22682
1618,0,25974
1619,0,29285
1620,0,23329
1621,0,12243
1622,0,31595
1623,0,28857
1624,0,27328
1625,0,25294
1626,0,32769
1627,0,12155
1628,0,26730
1629,0,26158
1630,0,29652
1631,0,25200
1632,0,31838
1633,0,24996
1634,0,31688
1635,0,18959
1636,0,20946
1637,0,27317
1638,0,10473
1639,0,22374
1640,0,26063
1641,0,22252
1642,0,24134
1643,0,34369
1644,0,17769
1645,0,33966
1646,0,20120
1647,0,26456
1648,0,18774
1649,0,24575
1650,0,21966
1651,0,23524
1652,0,29848
1653,0,10064
1654,0,21273
1655,0,28663
1656,0,22902
1657,0,34755
1658,0,12243
1659,0,22483
1660,0,19746
1661,0,33553
1662,0,27564
1663,0,29084
1664,0,12243
1665,0,25668
1666,0,25964
1667,0,25805
1668,0,33840
1669,0,23508
1670,0,25726
1671,0,24209
1672,0,12243
1673,0,26355
1674,0,48744
1675,0,19480
1676,0,28373
1677,0,21436
1678,0,22287
1679,0,12791
1680,0,22593
1681,0,22007
1682,0,24030
1683,0,31838
1684,0,18089
1685,0,31716
1686,0,29638
1687,0,28948
1688,0,25942
1689,0,35210
1690,0,28434
1691,0,25324
1692,0,20141
1693,0,25538
1694,0,30415
1695,0,19770
1696,0,24168
1697,0,21822
1698,0,35436
1699,0,21969
1700,0,25225
1701,0,25864
1702,0,20370
1703,0,33662
1704,0,27144
1705,0,32946
1706,0,15603
1707,0,29508
1708,0,24130
1709,0,27455
1710,0,12791
1711,0,19642
1712,0,23325
1713,0,24999
1714,0,17146
1715,0,20281
1716,0,13442
1717,0,23245
1718,0,23077
1719,0,26850
1720,0,22795
1721,0,26966
1722,0,27594
1723,0,22981
1724,0,10055
1725,0,28228
1726,0,25035
1727,0,20248
1728,0,28110
1729,0,19740
1730,0,25170
1731,0,27161
1732,0,31381
1733,0,20241
1734,0,19803
1735,0,21474
1736,0,27199
1737,0,22433
1738,0,25668
1739,0,22600
1740,0,27948
1741,0,18451
1742,0,19465
1743,0,30392
1744,0,29084
1745,0,20233
1746,0,26683
1747,0,21771
1748,0,33061
1749,0,36561
1750,0,29934
1751,0,23508
1752,0,27965
1753,0,12243
1754,0,21093
1755,0,19765
1756,0,30678
1757,0,25294
1758,0,29714
1759,0,21927
1760,0,27167
1761,0,28188
1762,0,34916
1763,0,20764
1764,0,26621
1765,0,22121
1766,0,23930
1767,0,25094
1768,0,28110
1769,0,22193
1770,0,29934
1771,0,24642
1772,0,20818
1773,0,25227
1774,0,31007
1775,0,28185
1776,0,33998
1777,0,20473
1778,0,21036
1779,0,21402
1780,0,22368
1781,0,26308
1782,0,26910
1783,0,21293
1784,0,22656
1785,0,26682
1786,0,32946
1787,0,29913
1788,0,28809
1789,0,27266
1790,0,35536
1791,0,30825
1792,0,30284
1793,0,25875
1794,0,22324
1795,0,20468
1796,0,25340
1797,0,22297
1798,0,27328
1799,0,29613
1800,0,15780
1801,0,23519
1802,0,22287
1803,0,24210
1804,0,26208
1805,0,19939
1806,0,27317
1807,0,23167
1808,0,21173
1809,0,29652
1810,0,27317
1811,0,19344
1812,0,28188
1813,0,22791
1814,0,31844
1815,0,31038
1816,0,20830
1817,0,24130
1818,0,9397
1819,0,25028
1820,0,23573
1821,0,23403
1822,0,25726
1823,0,19886
1824,0,25948
1825,0,26401
1826,0,32520
1827,0,22193
1828,0,24954
1829,0,19338
1830,0,27564
1831,0,10519
1832,0,31844
1833,0,32105
1834,0,22137
1835,0,25108
1836,0,25329
1837,0,21119
1838,0,26454
1839,0,16958
1840,0,28978
1841,0,18528
1842,0,21417
1843,0,27865
1844,0,23952
1845,0,29714
1846,0,26262
1847,0,13397
1848,0,27564
1849,0,17883
1850,0,15219
1851,0,21793
1852,0,27181
1853,0,22705
1854,0,24631
1855,0,24394
1856,0,29434
1857,0,27161
1858,0,25225
1859,0,24122
1860,0,27019
1861,0,27202
1862,0,24654
1863,0,23628
1864,0,34369
1865,0,28520
1866,0,26080
1867,0,28900
1868,0,28252
1869,0,26086
1870,0,21572
1871,0,23276
