SID,T-06:00:00,NODE
216,0,20521
217,0,24334
218,0,33061
219,0,18802
220,0,29117
221,0,31636
222,0,20264
223,0,30069
224,0,32979
225,0,28943
226,0,33838
227,0,20158
228,0,28114
229,0,29419
230,0,27391
231,0,17312
232,0,31622
233,0,25329
234,0,15604
235,0,25282
236,0,22345
237,0,23845
238,0,16380
239,0,30385
240,0,31197
241,0,19963
242,0,32929
243,0,21094
244,0,20088
245,0,21107
246,0,33085
247,0,21170
248,0,19465
249,0,33707
250,0,31838
251,0,19534
252,0,21273
253,0,27783
254,0,20353
255,0,24081
256,0,24394
257,0,19726
258,0,12791
259,0,22724
260,0,30720
261,0,26589
262,0,32969
263,0,48598
264,0,15314
265,0,22353
266,0,22255
267,0,27120
268,0,23512
269,0,21844
270,0,25942
271,0,28110
272,0,21487
273,0,22255
274,0,29341
275,0,22728
276,0,48598
277,0,22749
278,0,23245
279,0,25048
280,0,23582
281,0,23685
282,0,23273
283,0,32228
284,0,21572
285,0,12243
286,0,21256
287,0,27317
288,0,27161
289,0,29216
290,0,29252
291,0,23245
292,0,22055
293,0,31838
294,0,30135
295,0,26733
296,0,30720
297,0,19546
298,0,22101
299,0,29166
300,0,28334
301,0,20835
302,0,22279
303,0,19587
304,0,18451
305,0,27194
306,0,25200
307,0,26086
308,0,19963
309,0,27172
310,0,28467
311,0,20777
312,0,27259
313,0,21925
314,0,26621
315,0,25774
316,0,25160
317,0,27202
318,0,27172
319,0,33662
320,0,22353
321,0,21063
322,0,17578
323,0,20123
324,0,17896
325,0,26452
326,0,26158
327,0,17913
328,0,20349
329,0,20293
330,0,22563
331,0,25170
332,0,19545
333,0,9397
334,0,14397
335,0,26856
336,0,34916
337,0,23628
338,0,20120
339,0,24965
340,0,18265
341,0,20546
342,0,12791
343,0,27564
344,0,28610
345,0,32946
346,0,20830
347,0,28373
348,0,26822
349,0,23189
350,0,26767
351,0,24527
352,0,19661
353,0,27716
354,0,22146
355,0,33980
356,0,32321
357,0,17345
358,0,28809
359,0,29508
360,0,22791
361,0,23749
362,0,25166
363,0,26031
364,0,24600
365,0,25845
366,0,26623
367,0,21173
368,0,32317
369,0,23305
370,0,28549
371,0,19535
372,0,24210
373,0,47998
374,0,20158
375,0,27417
376,0,29605
377,0,18942
378,0,22749
379,0,23582
380,0,24913
381,0,25178
382,0,22193
383,0,26680
384,0,25562
385,0,28809
386,0,21327
387,0,33851
388,0,26822
389,0,34759
390,0,26691
391,0,21124
392,0,12243
393,0,26387
394,0,19774
395,0,20468
396,0,29871
397,0,20676
398,0,31139
399,0,25539
400,0,26923
401,0,27842
402,0,27595
403,0,29095
404,0,24654
405,0,29252
406,0,48033
407,0,20447
408,0,29652
409,0,20571
410,0,20532
411,0,25453
412,0,25094
413,0,36754
414,0,33209
415,0,12590
416,0,33061
417,0,29095
418,0,20418
419,0,25108
420,0,29541
421,0,25249
422,0,27674
423,0,20473
424,0,31838
425,0,25406
426,0,25726
427,0,16522
428,0,26645
429,0,23574
430,0,31241
431,0,12978
432,0,30069
433,0,19332
434,0,25200
435,0,25094
436,0,25290
437,0,21436
438,0,26143
439,0,28439
440,0,27428
441,0,26733
442,0,25885
443,0,27865
444,0,16975
445,0,25075
446,0,27355
447,0,31844
448,0,25601
449,0,10198
450,0,21119
451,0,24166
452,0,22374
453,0,23142
454,0,26733
455,0,26779
456,0,22604
457,0,17867
458,0,19564
459,0,25372
460,0,27507
461,0,12791
462,0,10473
463,0,19803
464,0,22363
465,0,27437
466,0,28978
467,0,21173
468,0,17356
469,0,30363
470,0,25964
471,0,29306
472,0,24308
473,0,19273
474,0,21197
475,0,29282
476,0,34447
477,0,28012
478,0,16668
479,0,21908
480,0,26767
481,0,23766
482,0,17686
483,0,22137
484,0,29413
485,0,17635
486,0,20680
487,0,26308
488,0,16380
489,0,12791
490,0,20615
491,0,31810
492,0,32343
493,0,27472
494,0,22972
495,0,25279
496,0,19564
497,0,29942
498,0,28520
499,0,28434
500,0,19183
501,0,24308
502,0,22879
503,0,29580
504,0,26252
505,0,31203
506,0,27281
507,0,24642
508,0,22255
509,0,23127
510,0,27281
511,0,22563
512,0,24414
513,0,27195
514,0,18063
515,0,21487
516,0,31688
517,0,25200
518,0,22193
519,0,31139
520,0,30484
521,0,11137
522,0,39826
523,0,26943
524,0,30385
525,0,20680
526,0,31467
527,0,20896
528,0,24514
529,0,26429
530,0,24527
531,0,22873
532,0,25601
533,0,26618
534,0,21572
535,0,26839
536,0,34181
537,0,25659
538,0,19615
539,0,27134
540,0,33077
541,0,29252
542,0,49427
543,0,27761
544,0,22345
545,0,19815
546,0,27365
547,0,16138
548,0,24776
549,0,29430
550,0,28228
551,0,18265
552,0,19015
553,0,19239
554,0,22977
555,0,24871
556,0,17106
557,0,25974
558,0,22345
559,0,24710
560,0,18447
561,0,50192
562,0,27189
563,0,27692
564,0,15428
565,0,24130
566,0,18804
567,0,22817
568,0,20468
569,0,19020
570,0,19770
571,0,29434
572,0,23221
573,0,20680
574,0,48600
575,0,22091
576,0,23375
577,0,25372
578,0,27564
579,0,22384
580,0,26308
581,0,26197
582,0,21378
583,0,33021
584,0,22518
585,0,29652
586,0,23832
587,0,26498
588,0,15400
589,0,28692
590,0,20418
591,0,26786
592,0,25324
593,0,27542
594,0,48330
595,0,20162
596,0,26411
597,0,20549
598,0,29793
599,0,10414
600,0,29095
601,0,22116
602,0,22303
603,0,23375
604,0,48933
605,0,26601
606,0,24168
607,0,18917
608,0,27328
609,0,23653
610,0,25225
611,0,25178
612,0,23930
613,0,20607
614,0,19746
615,0,20459
616,0,24049
617,0,29104
618,0,26610
619,0,25495
620,0,30564
621,0,17459
622,0,28826
623,0,27682
624,0,27281
625,0,24210
626,0,27948
627,0,18457
628,0,34518
629,0,36662
630,0,29473
631,0,20233
632,0,27129
633,0,48911
634,0,16452
635,0,25668
636,0,27194
637,0,19939
638,0,21173
639,0,26340
640,0,27441
641,0,28363
642,0,23198
643,0,24168
644,0,27468
645,0,33697
646,0,25340
647,0,16140
648,0,34004
649,0,24414
650,0,19154
651,0,25815
652,0,24417
653,0,27428
654,0,16522
655,0,21308
656,0,27199
657,0,29341
658,0,16057
659,0,29486
660,0,25457
661,0,24575
662,0,12243
663,0,24168
664,0,30308
665,0,33662
666,0,16540
667,0,25958
668,0,19920
669,0,22795
670,0,15445
671,0,26176
672,0,16654
673,0,31139
674,0,26166
675,0,25447
676,0,48568
677,0,29784
678,0,19111
679,0,20946
680,0,27802
681,0,19195
682,0,25857
683,0,22096
684,0,26623
685,0,20335
686,0,6256
687,0,19803
688,0,23628
689,0,22986
690,0,28207
691,0,32040
692,0,34369
693,0,35104
694,0,19622
695,0,26277
696,0,26882
697,0,29638
698,0,26143
699,0,30174
700,0,27555
701,0,24210
702,0,28110
703,0,21822
704,0,24262
705,0,35028
706,0,25164
707,0,23198
708,0,25278
709,0,26307
710,0,47758
711,0,28898
712,0,28978
713,0,13397
714,0,50270
715,0,16540
716,0,16668
717,0,15428
718,0,20764
719,0,12243
720,0,30259
721,0,26916
722,0,25324
723,0,24757
724,0,21901
725,0,26330
726,0,25120
727,0,48638
728,0,19523
729,0,23802
730,0,26682
731,0,27546
732,0,25997
733,0,21147
734,0,20300
735,0,27537
736,0,19615
737,0,19242
738,0,27622
739,0,27692
740,0,26804
741,0,24020
742,0,25200
743,0,24757
744,0,34163
745,0,27120
746,0,22406
747,0,22716
748,0,27998
749,0,31636
750,0,22238
751,0,26118
752,0,34212
753,0,23205
754,0,26321
755,0,22911
756,0,32716
757,0,30006
758,0,26196
759,0,22743
760,0,48636
761,0,20575
762,0,29890
763,0,21927
764,0,24224
765,0,30385
766,0,29735
767,0,21991
768,0,30894
769,0,23792
770,0,19546
771,0,21416
772,0,23110
773,0,28826
774,0,23626
775,0,22911
776,0,25550
777,0,17913
778,0,19509
779,0,20393
780,0,20424
781,0,19545
782,0,26866
783,0,15262
784,0,28963
785,0,24390
786,0,22193
787,0,26454
788,0,27608
789,0,25249
790,0,32032
791,0,26610
792,0,19475
793,0,32185
794,0,21205
795,0,34729
796,0,27189
797,0,25259
798,0,30069
799,0,25372
800,0,19746
801,0,19129
802,0,25810
803,0,19342
804,0,19823
805,0,27214
806,0,29306
807,0,20424
808,0,22913
809,0,33700
810,0,23894
811,0,31622
812,0,19480
813,0,22644
814,0,25978
815,0,22193
816,0,24642
817,0,26623
818,0,50192
819,0,31089
820,0,17104
821,0,20463
822,0,25848
823,0,25974
824,0,34755
825,0,27072
826,0,20985
827,0,19195
828,0,19347
829,0,28610
830,0,28680
831,0,26196
832,0,20537
833,0,25094
834,0,27555
835,0,27348
836,0,33257
837,0,35556
838,0,20241
839,0,20032
840,0,17776
841,0,25473
842,0,29313
843,0,25855
844,0,21822
845,0,31817
846,0,26227
847,0,26472
848,0,18495
849,0,21458
850,0,29570
851,0,21404
852,0,26252
853,0,30174
854,0,30463
855,0,27208
856,0,23644
857,0,30705
858,0,18457
859,0,27338
860,0,42458
861,0,16684
862,0,25519
863,0,24996
864,0,18420
865,0,25334
866,0,26876
867,0,18059
868,0,27195
869,0,25395
870,0,26526
871,0,31838
872,0,22137
873,0,19273
874,0,26166
875,0,25522
876,0,28774
877,0,23163
878,0,23870
879,0,9942
880,0,18085
881,0,27771
882,0,25316
883,0,29714
884,0,25907
885,0,23175
886,0,31810
887,0,26705
888,0,20241
889,0,34369
890,0,31641
891,0,15350
892,0,17345
893,0,25215
894,0,21087
895,0,22242
896,0,31577
897,0,22345
898,0,49427
899,0,22013
900,0,19740
901,0,28012
902,0,27704
903,0,20835
904,0,15780
905,0,26764
906,0,26589
907,0,19535
908,0,11546
909,0,35104
910,0,25094
911,0,27134
912,0,22911
913,0,25274
914,0,26650
915,0,26822
916,0,25557
917,0,20818
918,0,48683
919,0,24862
920,0,16946
921,0,26227
922,0,28978
923,0,20818
924,0,12791
925,0,18093
926,0,27194
927,0,26052
928,0,32256
929,0,28185
930,0,25340
931,0,34730
932,0,27643
933,0,19344
934,0,27973
935,0,32969
936,0,22454
937,0,48543
938,0,20021
939,0,27807
940,0,25116
941,0,16922
942,0,22749
943,0,27338
944,0,32732
945,0,20406
946,0,18444
947,0,31622
948,0,26118
949,0,27905
950,0,16956
951,0,23915
952,0,20158
953,0,25522
954,0,29756
955,0,19991
956,0,30311
957,0,19615
958,0,25940
959,0,26923
960,0,26610
961,0,27274
962,0,18262
963,0,17584
964,0,25970
965,0,21256
966,0,19523
967,0,27383
968,0,24055
969,0,19111
970,0,49505
971,0,25406
972,0,19920
973,0,28286
974,0,33712
975,0,22246
976,0,23468
977,0,12243
978,0,23766
979,0,31838
980,0,35275
981,0,23628
982,0,27865
983,0,26916
984,0,34420
985,0,20241
986,0,17738
987,0,25565
988,0,23318
989,0,25333
990,0,32465
991,0,16304
992,0,16969
993,0,20120
994,0,25815
995,0,23548
996,0,33662
997,0,21490
998,0,30484
999,0,22343
1000,0,23582
1001,0,23564
1002,0,20619
1003,0,21374
1004,0,19332
1005,0,19509
1006,0,33085
1007,0,15920
1008,0,15287
1009,0,28809
1010,0,20585
1011,0,48723
1012,0,27172
1013,0,27002
1014,0,31424
1015,0,27124
1016,0,25538
1017,0,27789
1018,0,29408
1019,0,29107
1020,0,28727
1021,0,20449
1022,0,27816
1023,0,29282
1024,0,26152
1025,0,17141
1026,0,19661
1027,0,18063
1028,0,31838
1029,0,27537
1030,0,20835
1031,0,20932
1032,0,24791
1033,0,23930
1034,0,27716
1035,0,32323
1036,0,22193
1037,0,31089
1038,0,34755
1039,0,30143
1040,0,28898
1041,0,31605
1042,0,24255
1043,0,21402
1044,0,28012
1045,0,28978
1046,0,19274
1047,0,50126
1048,0,29668
1049,0,28684
1050,0,26176
1051,0,24168
1052,0,22911
1053,0,25326
1054,0,26618
1055,0,27317
1056,0,48944
1057,0,29934
1058,0,30056
1059,0,26682
1060,0,29652
1061,0,24862
1062,0,27622
1063,0,27765
1064,0,24119
1065,0,22259
1066,0,25276
1067,0,33747
1068,0,17415
1069,0,26152
1070,0,25418
1071,0,25290
1072,0,34755
1073,0,34163
1074,0,26705
1075,0,23245
1076,0,34041
1077,0,19183
1078,0,24638
1079,0,35725
1080,0,24049
1081,0,22996
1082,0,25215
1083,0,25190
1084,0,23363
1085,0,50161
1086,0,12243
1087,0,16089
1088,0,25815
1089,0,25129
1090,0,23221
1091,0,25792
1092,0,31810
1093,0,20009
1094,0,28890
1095,0,25200
1096,0,25601
1097,0,18495
1098,0,18774
1099,0,32163
1100,0,26311
1101,0,20043
1102,0,30463
1103,0,34299
1104,0,24446
1105,0,26193
1106,0,12243
1107,0,25779
1108,0,48919
1109,0,25340
1110,0,31029
1111,0,27629
1112,0,26511
1113,0,22795
1114,0,21122
1115,0,47311
1116,0,24018
1117,0,20670
1118,0,29871
1119,0,28520
1120,0,25334
1121,0,20835
1122,0,30203
1123,0,34916
1124,0,19498
1125,0,16304
1126,0,23995
1127,0,33704
1128,0,30620
1129,0,30897
1130,0,29216
1131,0,26340
1132,0,20120
1133,0,28907
1134,0,22193
1135,0,22583
1136,0,25893
1137,0,25864
1138,0,20619
1139,0,25178
1140,0,22242
1141,0,23427
1142,0,24255
1143,0,24746
1144,0,20088
1145,0,30392
1146,0,24795
1147,0,26582
1148,0,23988
1149,0,27555
1150,0,19597
1151,0,16214
1152,0,22297
1153,0,30098
1154,0,48058
1155,0,27515
1156,0,24946
1157,0,23644
1158,0,27124
1159,0,27613
1160,0,29893
1161,0,29613
1162,0,27692
1163,0,25562
1164,0,32979
1165,0,18918
1166,0,28185
1167,0,17315
1168,0,25810
1169,0,23209
1170,0,49026
1171,0,26829
1172,0,29430
1173,0,27428
1174,0,21370
1175,0,20680
1176,0,22433
1177,0,48541
1178,0,31844
1179,0,31844
1180,0,19061
1181,0,26564
1182,0,13397
1183,0,28520
1184,0,23663
1185,0,27086
1186,0,24862
1187,0,31680
1188,0,15701
1189,0,27624
1190,0,26699
1191,0,19338
1192,0,22279
1193,0,27816
1194,0,26884
1195,0,25604
1196,0,21036
1197,0,29084
1198,0,12243
1199,0,23607
1200,0,18436
1201,0,28742
1202,0,23209
1203,0,26691
1204,0,25770
1205,0,21908
1206,0,23369
1207,0,25104
1208,0,27555
1209,0,24642
1210,0,30069
1211,0,48944
1212,0,20571
1213,0,17794
1214,0,36561
1215,0,22101
1216,0,20463
1217,0,31641
1218,0,38437
1219,0,23766
1220,0,21927
1221,0,34694
1222,0,13357
1223,0,16140
1224,0,20764
1225,0,27455
1226,0,30120
1227,0,31187
1228,0,27403
1229,0,26379
1230,0,25659
1231,0,24066
1232,0,31193
1233,0,32949
1234,0,35367
1235,0,33851
1236,0,30718
1237,0,29346
1238,0,19314
1239,0,25279
1240,0,30359
1241,0,23585
1242,0,25984
1243,0,31906
1244,0,27595
1245,0,25815
1246,0,34060
1247,0,31716
1248,0,30894
1249,0,28207
1250,0,15780
1251,0,31680
1252,0,34216
1253,0,19963
1254,0,48933
1255,0,17995
1256,0,28158
1257,0,26596
1258,0,28110
1259,0,25153
1260,0,20233
1261,0,19314
1262,0,23175
1263,0,13018
1264,0,20507
1265,0,21771
1266,0,21436
1267,0,12588
1268,0,25005
1269,0,25302
1270,0,22287
1271,0,19770
1272,0,22795
1273,0,24210
1274,0,32743
1275,0,22287
1276,0,28188
1277,0,32969
1278,0,24788
1279,0,29801
1280,0,33635
1281,0,23519
1282,0,20446
1283,0,26764
1284,0,23573
1285,0,29193
1286,0,25457
1287,0,23338
1288,0,30718
1289,0,19939
1290,0,33662
1291,0,28005
1292,0,24040
1293,0,26645
1294,0,22259
1295,0,32946
1296,0,23734
1297,0,23792
1298,0,27195
1299,0,29419
1300,0,32791
1301,0,26180
1302,0,32294
1303,0,21341
1304,0,24934
1305,0,12243
1306,0,26285
1307,0,27622
1308,0,29162
1309,0,27515
1310,0,25269
1311,0,28252
1312,0,21132
1313,0,17100
1314,0,24795
1315,0,24746
1316,0,21261
1317,0,33266
1318,0,25562
1319,0,19925
1320,0,23604
1321,0,23221
1322,0,29117
1323,0,20680
1324,0,29533
1325,0,22455
1326,0,26916
1327,0,18959
1328,0,22749
1329,0,23776
1330,0,21872
1331,0,29095
1332,0,23446
1333,0,27309
1334,0,19312
1335,0,30028
1336,0,20241
1337,0,19770
1338,0,15603
1339,0,21890
1340,0,28144
1341,0,26612
1342,0,28325
1343,0,22193
1344,0,19545
1345,0,19803
1346,0,29566
1347,0,28520
1348,0,21822
1349,0,34419
1350,0,23236
1351,0,49026
1352,0,27973
1353,0,25548
1354,0,18774
1355,0,20158
1356,0,20770
1357,0,23508
1358,0,24224
1359,0,25826
1360,0,25891
1361,0,23847
1362,0,31220
1363,0,33868
1364,0,21402
1365,0,23282
1366,0,29269
1367,0,26710
1368,0,27905
1369,0,25326
1370,0,21402
1371,0,24028
1372,0,26763
1373,0,19377
1374,0,32732
1375,0,29181
1376,0,29377
1377,0,30385
1378,0,19774
1379,0,20446
1380,0,12243
1381,0,28190
1382,0,18173
1383,0,27011
1384,0,11137
1385,0,33466
1386,0,26636
1387,0,23530
1388,0,25815
1389,0,27802
1390,0,20158
1391,0,25123
1392,0,26630
1393,0,31456
1394,0,22242
1395,0,21927
1396,0,21901
1397,0,21478
1398,0,27716
1399,0,20619
1400,0,25447
1401,0,20158
1402,0,48231
1403,0,29871
1404,0,25406
1405,0,27329
1406,0,20278
1407,0,21436
1408,0,25372
1409,0,22422
1410,0,24255
1411,0,13576
1412,0,25200
1413,0,20626
1414,0,21615
1415,0,28978
1416,0,19916
1417,0,20406
1418,0,48299
1419,0,33053
1420,0,15780
1421,0,30520
1422,0,22682
1423,0,27761
1424,0,25234
1425,0,26804
1426,0,21991
1427,0,9096
1428,0,23508
1429,0,24514
1430,0,30363
1431,0,25338
1432,0,24871
1433,0,12798
1434,0,32512
1435,0,29024
1436,0,27218
1437,0,24965
1438,0,25604
1439,0,19939
1440,0,22440
1441,0,48944
1442,0,25659
1443,0,22873
1444,0,24215
1445,0,23022
1446,0,22518
1447,0,31838
1448,0,27281
1449,0,28558
1450,0,20676
1451,0,31371
1452,0,26699
1453,0,22188
1454,0,31187
1455,0,28144
1456,0,24588
1457,0,10053
1458,0,26650
1459,0,20035
1460,0,26068
1461,0,24502
1462,0,23264
1463,0,20046
1464,0,25447
1465,0,24871
1466,0,22749
1467,0,28783
1468,0,18959
1469,0,21991
1470,0,19881
1471,0,31680
1472,0,27761
1473,0,25108
1474,0,30028
1475,0,22193
1476,0,31958
1477,0,24028
1478,0,35436
1479,0,27969
1480,0,28467
1481,0,29871
1482,0,30742
1483,0,27378
1484,0,29104
1485,0,17578
1486,0,26596
1487,0,23644
1488,0,27242
1489,0,27559
1490,0,21861
1491,0,22911
1492,0,26850
1493,0,26764
1494,0,30463
1495,0,25084
1496,0,24999
1497,0,36561
1498,0,25094
1499,0,32791
1500,0,23185
1501,0,25254
1502,0,26474
1503,0,21572
1504,0,22179
1505,0,32701
1506,0,50571
1507,0,25329
1508,0,25319
1509,0,27605
1510,0,25005
1511,0,22602
1512,0,10687
1513,0,15701
1514,0,22676
1515,0,19129
1516,0,29929
1517,0,27072
1518,0,20796
1519,0,24642
1520,0,26086
1521,0,12243
1522,0,21436
1523,0,33662
1524,0,25200
1525,0,26000
1526,0,27542
1527,0,25974
1528,0,20437
1529,0,49848
1530,0,14418
1531,0,39516
1532,0,26176
1533,0,21872
1534,0,24020
1535,0,21020
1536,0,30977
1537,0,21107
1538,0,12243
1539,0,16737
1540,0,25473
1541,0,30520
1542,0,31838
1543,0,25215
1544,0,14036
1545,0,21720
1546,0,25784
1547,0,31636
1548,0,25714
1549,0,27290
1550,0,31838
1551,0,24341
1552,0,19509
1553,0,25845
1554,0,34702
1555,0,26618
1556,0,27202
1557,0,23209
1558,0,28297
1559,0,23221
1560,0,26776
1561,0,21420
1562,0,22317
1563,0,34317
1564,0,31381
1565,0,24514
1566,0,27371
1567,0,19347
1568,0,10473
1569,0,30385
1570,0,24262
1571,0,18411
1572,0,25190
1573,0,26906
1574,0,23245
1575,0,28207
1576,0,21867
1577,0,29893
1578,0,19770
1579,0,26021
1580,0,29664
1581,0,25573
1582,0,25453
1583,0,23738
1584,0,23345
1585,0,27624
1586,0,30894
1587,0,25227
1588,0,26596
1589,0,28195
1590,0,27306
1591,0,27222
1592,0,17867
1593,0,29897
1594,0,33704
1595,0,24642
1596,0,17995
1597,0,29784
1598,0,23788
1599,0,27428
1600,0,27900
1601,0,26763
1602,0,22518
1603,0,19252
1604,0,16624
1605,0,22782
1606,0,29929
1607,0,16905
1608,0,22374
1609,0,25094
1610,0,23236
1611,0,25447
1612,0,29984
1613,0,32946
1614,0,27032
1615,0,24210
1616,0,25548
1617,0,21677
1618,0,26464
1619,0,25274
1620,0,29784
1621,0,48674
1622,0,32917
1623,0,22890
1624,0,18971
1625,0,19770
1626,0,22345
1627,0,27142
1628,0,22891
1629,0,26596
1630,0,33266
1631,0,19111
1632,0,12243
1633,0,27410
1634,0,23236
1635,0,48541
1636,0,15350
1637,0,22193
1638,0,30572
1639,0,18942
1640,0,27378
1641,0,19252
1642,0,27865
1643,0,24112
1644,0,11704
1645,0,25610
1646,0,21245
1647,0,29714
1648,0,20120
1649,0,25885
1650,0,16543
1651,0,27161
1652,0,12243
1653,0,23022
1654,0,29291
1655,0,26925
1656,0,29036
1657,0,28286
1658,0,25550
1659,0,25548
1660,0,24030
1661,0,24164
1662,0,26733
1663,0,23766
1664,0,20605
1665,0,30867
1666,0,25372
1667,0,23982
1668,0,25984
1669,0,27417
1670,0,35536
1671,0,30718
1672,0,25340
1673,0,23937
1674,0,28963
1675,0,19034
1676,0,28531
1677,0,25443
1678,0,27542
1679,0,19923
1680,0,19587
1681,0,18451
1682,0,30311
1683,0,31243
1684,0,32368
1685,0,27455
1686,0,20449
1687,0,22466
1688,0,17358
1689,0,15604
1690,0,24308
1691,0,12210
1692,0,18457
1693,0,27802
1694,0,23498
1695,0,33980
1696,0,24471
1697,0,25200
1698,0,26615
1699,0,25426
1700,0,24967
1701,0,20761
1702,0,14452
1703,0,26424
1704,0,31208
1705,0,18265
1706,0,23508
1707,0,21678
1708,0,33697
1709,0,28809
1710,0,26694
1711,0,27172
1712,0,26912
1713,0,26439
1714,0,26582
1715,0,27120
1716,0,25714
1717,0,19871
1718,0,26691
1719,0,24417
1720,0,23446
1721,0,31570
1722,0,23198
1723,0,31942
1724,0,19963
1725,0,26596
1726,0,26882
1727,0,33662
1728,0,18918
1729,0,33662
1730,0,20418
1731,0,23163
1732,0,34916
1733,0,26923
1734,0,28190
1735,0,26786
1736,0,21370
1737,0,29910
1738,0,25548
1739,0,18069
1740,0,19615
1741,0,24180
1742,0,32743
1743,0,24102
1744,0,25094
1745,0,26850
1746,0,20124
1747,0,24049
1748,0,19871
1749,0,21848
1750,0,31838
1751,0,24130
1752,0,26733
1753,0,19803
1754,0,23498
1755,0,28252
1756,0,23792
1757,0,25550
1758,0,21299
1759,0,27552
1760,0,26916
1761,0,50197
1762,0,24500
1763,0,23167
1764,0,31001
1765,0,21124
1766,0,22795
1767,0,19963
1768,0,31010
1769,0,26764
1770,0,18917
1771,0,22007
1772,0,25215
1773,0,21539
1774,0,32929
1775,0,12243
1776,0,27765
1777,0,33081
1778,0,34748
1779,0,18961
1780,0,24996
1781,0,48056
1782,0,27072
1783,0,29341
1784,0,16425
1785,0,26526
1786,0,27172
1787,0,19534
1788,0,18431
1789,0,19726
1790,0,24210
1791,0,21182
1792,0,23221
1793,0,12243
1794,0,34317
1795,0,26764
1796,0,25473
1797,0,48682
1798,0,25263
1799,0,27865
1800,0,34301
1801,0,27425
1802,0,19803
1803,0,27608
1804,0,31913
1805,0,17297
1806,0,22749
1807,0,24020
1808,0,30742
1809,0,26856
1810,0,27707
1811,0,23345
1812,0,23487
1813,0,21969
1814,0,19770
1815,0,24971
1816,0,27515
1817,0,16411
1818,0,34916
1819,0,21359
1820,0,19312
1821,0,22849
1822,0,31051
1823,0,22252
1824,0,23245
1825,0,15204
1826,0,21901
1827,0,19318
1828,0,20680
1829,0,30439
1830,0,24788
1831,0,23530
1832,0,29028
1833,0,33790
1834,0,27674
1835,0,32368
1836,0,27477
1837,0,29580
1838,0,25372
1839,0,27259
1840,0,28809
1841,0,17995
1842,0,24631
1843,0,25005
1844,0,24654
1845,0,34931
1846,0,17689
1847,0,31688
1848,0,29652
1849,0,23582
1850,0,23209
1851,0,26925
1852,0,23792
1853,0,27865
1854,0,13141
1855,0,27879
1856,0,23087
1857,0,31007
1858,0,19686
1859,0,29306
1860,0,25792
1861,0,23074
1862,0,25868
1863,0,31838
1864,0,28978
1865,0,30098
1866,0,24224
1867,0,29095
1868,0,24191
1869,0,21370
1870,0,29652
1871,0,28549
