SID,T-06:00:00,NODE
237,0,27812
238,0,48541
239,0,24575
240,0,25659
241,0,25845
242,0,21370
243,0,21998
244,0,20158
245,0,20463
246,0,27120
247,0,28523
248,0,29652
249,0,24654
250,0,23305
251,0,24358
252,0,25164
253,0,27542
254,0,34916
255,0,19642
256,0,26526
257,0,21431
258,0,24030
259,0,34916
260,0,15981
261,0,18451
262,0,20680
263,0,24020
264,0,22001
265,0,23792
266,0,27605
267,0,27564
268,0,27242
269,0,48013
270,0,30923
271,0,27251
272,0,30031
273,0,24224
274,0,22193
275,0,28174
276,0,32743
277,0,21977
278,0,27542
279,0,19480
280,0,26618
281,0,22826
282,0,22345
283,0,22226
284,0,26456
285,0,27417
286,0,27329
287,0,27403
288,0,21991
289,0,19338
290,0,29533
291,0,31126
292,0,26946
293,0,19991
294,0,25406
295,0,18265
296,0,49463
297,0,26739
298,0,26551
299,0,28367
300,0,15212
301,0,32770
302,0,22707
303,0,28520
304,0,26401
305,0,31838
306,0,31208
307,0,14418
308,0,24471
309,0,33209
310,0,28994
311,0,23928
312,0,26650
313,0,23564
314,0,30717
315,0,31865
316,0,29798
317,0,30683
318,0,17462
319,0,25699
320,0,25815
321,0,11464
322,0,25974
323,0,25331
324,0,26498
325,0,27348
326,0,28724
327,0,33257
328,0,19740
329,0,50192
330,0,14660
331,0,13430
332,0,31456
333,0,29473
334,0,48600
335,0,27737
336,0,20946
337,0,27195
338,0,27328
339,0,26899
340,0,22728
341,0,20709
342,0,21173
343,0,24262
344,0,21969
345,0,29473
346,0,12210
347,0,23393
348,0,27716
349,0,25302
350,0,20770
351,0,34062
352,0,24315
353,0,25215
354,0,18444
355,0,25704
356,0,22751
357,0,24654
358,0,18067
359,0,31787
360,0,22911
361,0,26323
362,0,27894
363,0,26247
364,0,27120
365,0,10926
366,0,23393
367,0,32282
368,0,7608
369,0,26086
370,0,25548
371,0,21177
372,0,20393
373,0,27881
374,0,22826
375,0,28005
376,0,22884
377,0,27159
378,0,25294
379,0,28188
380,0,30120
381,0,28373
382,0,31817
383,0,18917
384,0,22849
385,0,12791
386,0,22242
387,0,26021
388,0,25372
389,0,26196
390,0,50192
391,0,25094
392,0,34369
393,0,26068
394,0,25779
395,0,10418
396,0,22353
397,0,24999
398,0,34736
399,0,25164
400,0,35028
401,0,34317
402,0,24654
403,0,27417
404,0,20741
405,0,19447
406,0,11156
407,0,25164
408,0,19545
409,0,19015
410,0,26180
411,0,22141
412,0,22817
413,0,23110
414,0,29313
415,0,19742
416,0,26767
417,0,20120
418,0,20424
419,0,22879
420,0,28826
421,0,29652
422,0,21378
423,0,22724
424,0,30308
425,0,20654
426,0,10832
427,0,20605
428,0,19758
429,0,28110
430,0,25225
431,0,27716
432,0,20770
433,0,21908
434,0,30251
435,0,25254
436,0,24358
437,0,12243
438,0,28228
439,0,23221
440,0,30385
441,0,22440
442,0,19803
443,0,31838
444,0,17883
445,0,19787
446,0,30135
447,0,29095
448,0,22579
449,0,21539
450,0,30048
451,0,16206
452,0,17801
453,0,27542
454,0,28092
455,0,31374
456,0,20638
457,0,31464
458,0,26176
459,0,30031
460,0,24066
461,0,28110
462,0,21822
463,0,26429
464,0,31838
465,0,24914
466,0,48541
467,0,27716
468,0,25244
469,0,22911
470,0,25792
471,0,24339
472,0,23221
473,0,21436
474,0,29570
475,0,25075
476,0,21374
477,0,19770
478,0,26321
479,0,31499
480,0,21295
481,0,14660
482,0,26814
483,0,22518
484,0,22384
485,0,22795
486,0,19498
487,0,20349
488,0,28633
489,0,47726
490,0,23832
491,0,21771
492,0,21860
493,0,28900
494,0,22544
495,0,22600
496,0,50192
497,0,18067
498,0,50192
499,0,27704
500,0,31838
501,0,35104
502,0,29652
503,0,48546
504,0,47865
505,0,19803
506,0,28774
507,0,24210
508,0,29890
509,0,48036
510,0,23221
511,0,29848
512,0,27328
513,0,48944
514,0,21969
515,0,23022
516,0,22905
517,0,19784
518,0,24002
519,0,31429
520,0,30028
521,0,28012
522,0,24210
523,0,10470
524,0,26454
525,0,11856
526,0,12243
527,0,27161
528,0,23371
529,0,24999
530,0,27692
531,0,23644
532,0,25770
533,0,30717
534,0,30385
535,0,48302
536,0,20035
537,0,31193
538,0,15596
539,0,33085
540,0,31838
541,0,25810
542,0,33840
543,0,19592
544,0,22121
545,0,26304
546,0,28904
547,0,26691
548,0,33549
549,0,25974
550,0,29521
551,0,18457
552,0,27418
553,0,25848
554,0,31742
555,0,18048
556,0,29890
557,0,26811
558,0,48541
559,0,19239
560,0,19266
561,0,19746
562,0,20575
563,0,23422
564,0,21374
565,0,24954
566,0,10352
567,0,19111
568,0,25249
569,0,28012
570,0,22770
571,0,31838
572,0,19991
573,0,25028
574,0,20680
575,0,31381
576,0,20580
577,0,26963
578,0,28705
579,0,28900
580,0,27716
581,0,18523
582,0,24210
583,0,18265
584,0,27521
585,0,26277
586,0,26243
587,0,24282
588,0,25294
589,0,11137
590,0,29028
591,0,25668
592,0,20741
593,0,21729
594,0,26859
595,0,22751
596,0,27124
597,0,23221
598,0,24112
599,0,17780
600,0,29181
601,0,17801
602,0,21830
603,0,20468
604,0,22193
605,0,34916
606,0,32929
607,0,30311
608,0,25164
609,0,20626
610,0,30098
611,0,32743
612,0,29508
613,0,27371
614,0,24788
615,0,19695
616,0,27306
617,0,27222
618,0,27568
619,0,48541
620,0,25372
621,0,18802
622,0,32520
623,0,28801
624,0,21677
625,0,27244
626,0,26884
627,0,30278
628,0,22193
629,0,26452
630,0,21908
631,0,34506
632,0,19344
633,0,17914
634,0,31089
635,0,36561
636,0,12937
637,0,25282
638,0,17010
639,0,22287
640,0,21374
641,0,22478
642,0,30284
643,0,27568
644,0,25160
645,0,27537
646,0,19228
647,0,9807
648,0,23286
649,0,29942
650,0,24168
651,0,26767
652,0,30056
653,0,23915
654,0,22724
655,0,25302
656,0,23245
657,0,23749
658,0,31644
659,0,20835
660,0,29247
661,0,25652
662,0,25452
663,0,23232
664,0,31844
665,0,24262
666,0,22193
667,0,48541
668,0,49173
669,0,24066
670,0,12791
671,0,34458
672,0,31761
673,0,31464
674,0,32368
675,0,19523
676,0,22259
677,0,29951
678,0,21504
679,0,12210
680,0,22236
681,0,26645
682,0,22787
683,0,20337
684,0,33679
685,0,29784
686,0,31838
687,0,32949
688,0,23087
689,0,22483
690,0,48674
691,0,32368
692,0,21892
693,0,15780
694,0,25340
695,0,34369
696,0,31838
697,0,19770
698,0,23585
699,0,27194
700,0,20818
701,0,35062
702,0,25805
703,0,18802
704,0,25005
705,0,21872
706,0,33712
707,0,30520
708,0,16624
709,0,29252
710,0,19498
711,0,19274
712,0,19803
713,0,18085
714,0,22331
715,0,16291
716,0,20428
717,0,25200
718,0,33692
719,0,29417
720,0,24638
721,0,48543
722,0,26618
723,0,28467
724,0,26717
725,0,27622
726,0,25893
727,0,21402
728,0,17260
729,0,29893
730,0,23524
731,0,30720
732,0,28272
733,0,26615
734,0,27682
735,0,27654
736,0,22879
737,0,21170
738,0,29652
739,0,19920
740,0,30758
741,0,29921
742,0,27816
743,0,27199
744,0,25048
745,0,29707
746,0,24369
747,0,10352
748,0,23607
749,0,26636
750,0,26882
751,0,47669
752,0,33583
753,0,32998
754,0,24191
755,0,29084
756,0,18457
757,0,34759
758,0,20459
759,0,31104
760,0,23232
761,0,33998
762,0,31844
763,0,29871
764,0,29929
765,0,16234
766,0,25984
767,0,26021
768,0,24049
769,0,34953
770,0,20521
771,0,26197
772,0,27275
773,0,25550
774,0,26166
775,0,29163
776,0,25659
777,0,19884
778,0,35536
779,0,16871
780,0,23311
781,0,13042
782,0,48677
783,0,34447
784,0,22141
785,0,19545
786,0,26176
787,0,26432
788,0,26246
789,0,31622
790,0,12994
791,0,21572
792,0,22563
793,0,25282
794,0,20459
795,0,25282
796,0,10216
797,0,24527
798,0,31595
799,0,32901
800,0,25848
801,0,23995
802,0,25094
803,0,27281
804,0,26456
805,0,23220
806,0,26020
807,0,25035
808,0,29291
809,0,24020
810,0,25606
811,0,31298
812,0,33209
813,0,27124
814,0,22518
815,0,26010
816,0,23628
817,0,26247
818,0,35436
819,0,27194
820,0,21083
821,0,24262
822,0,27317
823,0,31038
824,0,28633
825,0,20468
826,0,50126
827,0,23792
828,0,26618
829,0,23273
830,0,27720
831,0,16975
832,0,33827
833,0,30174
834,0,16214
835,0,12946
836,0,22992
837,0,23865
838,0,23691
839,0,20654
840,0,9577
841,0,26636
842,0,29413
843,0,21173
844,0,19312
845,0,19111
846,0,27842
847,0,24913
848,0,12243
849,0,24130
850,0,29095
851,0,27410
852,0,22327
853,0,24611
854,0,16304
855,0,17905
856,0,20418
857,0,48541
858,0,33712
859,0,24130
860,0,32969
861,0,28809
862,0,33806
863,0,30259
864,0,19675
865,0,30792
866,0,33840
867,0,21429
868,0,20891
869,0,24970
870,0,21370
871,0,23709
872,0,22575
873,0,25601
874,0,24446
875,0,25104
876,0,27120
877,0,25562
878,0,37220
879,0,22788
880,0,26068
881,0,48337
882,0,48036
883,0,31636
884,0,26262
885,0,26923
886,0,24588
887,0,31222
888,0,23653
889,0,23245
890,0,34419
891,0,22623
892,0,27729
893,0,28376
894,0,18257
895,0,32716
896,0,30311
897,0,31641
898,0,32185
899,0,22242
900,0,28898
901,0,48036
902,0,30308
903,0,30678
904,0,31805
905,0,35536
906,0,24040
907,0,29652
908,0,31622
909,0,24030
910,0,24871
911,0,29473
912,0,17538
913,0,27239
914,0,27365
915,0,25668
916,0,28024
917,0,26705
918,0,28178
919,0,24122
920,0,20521
921,0,28826
922,0,30788
923,0,29954
924,0,23706
925,0,26027
926,0,26738
927,0,26596
928,0,32040
929,0,24642
930,0,9995
931,0,27542
932,0,26485
933,0,23253
934,0,20585
935,0,22724
936,0,21830
937,0,17162
938,0,23087
939,0,18089
940,0,20468
941,0,20383
942,0,26966
943,0,26618
944,0,27002
945,0,27242
946,0,19465
947,0,22242
948,0,12243
949,0,32506
950,0,26508
951,0,29652
952,0,27555
953,0,13357
954,0,22996
955,0,28190
956,0,21416
957,0,27174
958,0,25810
959,0,16452
960,0,29754
961,0,23198
962,0,27716
963,0,27189
964,0,26318
965,0,24514
966,0,30120
967,0,14190
968,0,32184
969,0,20162
970,0,25447
971,0,20626
972,0,23930
973,0,31636
974,0,20241
975,0,34317
976,0,24208
977,0,13108
978,0,17801
979,0,31838
980,0,28826
981,0,50197
982,0,12243
983,0,27281
984,0,34736
985,0,13320
986,0,48433
987,0,19914
988,0,17459
989,0,20393
990,0,28963
991,0,26005
992,0,29756
993,0,18451
994,0,22593
995,0,29128
996,0,11155
997,0,28231
998,0,27317
999,0,31089
1000,0,12087
1001,0,20585
1002,0,20141
1003,0,24130
1004,0,23221
1005,0,26882
1006,0,24299
1007,0,26610
1008,0,24028
1009,0,30415
1010,0,38985
1011,0,27660
1012,0,34098
1013,0,19239
1014,0,30098
1015,0,19312
1016,0,23446
1017,0,22331
1018,0,32373
1019,0,21872
1020,0,48677
1021,0,23534
1022,0,30006
1023,0,19770
1024,0,49985
1025,0,15204
1026,0,35544
1027,0,24208
1028,0,23245
1029,0,48723
1030,0,28680
1031,0,25123
1032,0,48237
1033,0,22749
1034,0,29282
1035,0,35121
1036,0,26401
1037,0,20818
1038,0,18262
1039,0,26906
1040,0,24600
1041,0,29252
1042,0,25200
1043,0,15981
1044,0,34849
1045,0,49427
1046,0,32770
1047,0,22676
1048,0,23182
1049,0,29652
1050,0,26021
1051,0,19494
1052,0,24654
1053,0,28826
1054,0,24224
1055,0,23564
1056,0,29760
1057,0,31838
1058,0,26197
1059,0,26000
1060,0,22204
1061,0,31605
1062,0,27242
1063,0,21822
1064,0,19675
1065,0,18943
1066,0,26166
1067,0,20228
1068,0,21402
1069,0,23644
1070,0,48677
1071,0,29061
1072,0,23749
1073,0,34755
1074,0,21572
1075,0,24224
1076,0,23446
1077,0,22751
1078,0,23209
1079,0,26977
1080,0,21969
1081,0,22275
1082,0,26804
1083,0,22137
1084,0,25164
1085,0,23618
1086,0,19939
1087,0,29104
1088,0,26000
1089,0,31007
1090,0,49484
1091,0,31179
1092,0,23442
1093,0,21404
1094,0,20670
1095,0,21865
1096,0,31636
1097,0,21958
1098,0,23691
1099,0,24852
1100,0,32743
1101,0,28813
1102,0,31104
1103,0,18084
1104,0,17995
1105,0,35102
1106,0,27692
1107,0,24914
1108,0,27266
1109,0,26730
1110,0,24648
1111,0,32946
1112,0,27281
1113,0,23221
1114,0,48541
1115,0,49463
1116,0,22931
1117,0,22345
1118,0,20680
1119,0,18396
1120,0,25094
1121,0,19871
1122,0,19803
1123,0,12937
1124,0,25160
1125,0,24927
1126,0,19535
1127,0,25659
1128,0,31464
1129,0,25334
1130,0,25974
1131,0,24020
1132,0,29473
1133,0,33061
1134,0,29434
1135,0,24414
1136,0,17883
1137,0,18918
1138,0,24210
1139,0,30578
1140,0,48677
1141,0,25338
1142,0,48299
1143,0,30935
1144,0,11772
1145,0,26933
1146,0,25907
1147,0,49677
1148,0,8799
1149,0,24500
1150,0,20761
1151,0,27115
1152,0,20349
1153,0,23766
1154,0,27605
1155,0,19770
1156,0,27905
1157,0,26307
1158,0,24341
1159,0,34202
1160,0,25668
1161,0,23278
1162,0,48884
1163,0,26401
1164,0,21228
1165,0,26027
1166,0,25864
1167,0,25160
1168,0,23699
1169,0,18917
1170,0,30894
1171,0,35534
1172,0,21124
1173,0,16140
1174,0,30098
1175,0,12588
1176,0,31844
1177,0,10868
1178,0,48600
1179,0,16008
1180,0,25984
1181,0,30897
1182,0,24757
1183,0,25316
1184,0,24999
1185,0,25601
1186,0,27152
1187,0,25745
1188,0,27572
1189,0,23236
1190,0,28809
1191,0,23221
1192,0,18265
1193,0,30210
1194,0,21122
1195,0,49122
1196,0,24315
1197,0,29913
1198,0,47311
1199,0,25215
1200,0,27783
1201,0,50037
1202,0,22787
1203,0,25548
1204,0,28207
1205,0,33085
1206,0,25338
1207,0,17184
1208,0,25815
1209,0,20305
1210,0,25714
1211,0,16652
1212,0,16652
1213,0,21256
1214,0,22193
1215,0,29942
1216,0,22826
1217,0,34620
1218,0,25372
1219,0,25885
1220,0,23982
1221,0,34428
1222,0,48036
1223,0,15522
1224,0,49848
1225,0,21436
1226,0,27306
1227,0,34014
1228,0,25263
1229,0,20463
1230,0,29434
1231,0,33825
1232,0,18802
1233,0,27865
1234,0,18802
1235,0,30091
1236,0,7954
1237,0,15780
1238,0,17578
1239,0,25123
1240,0,31051
1241,0,25885
1242,0,22137
1243,0,16395
1244,0,19494
1245,0,28185
1246,0,18262
1247,0,19345
1248,0,27542
1249,0,13252
1250,0,24514
1251,0,21124
1252,0,26818
1253,0,29269
1254,0,50037
1255,0,26489
1256,0,32652
1257,0,27696
1258,0,26699
1259,0,22193
1260,0,27047
1261,0,20463
1262,0,17337
1263,0,21228
1264,0,30069
1265,0,31243
1266,0,29434
1267,0,27199
1268,0,9291
1269,0,20761
1270,0,21417
1271,0,20228
1272,0,22137
1273,0,24868
1274,0,26176
1275,0,24105
1276,0,20300
1277,0,21869
1278,0,31424
1279,0,19421
1280,0,24130
1281,0,25522
1282,0,34916
1283,0,26010
1284,0,27812
1285,0,10013
1286,0,29282
1287,0,31374
1288,0,16287
1289,0,34713
1290,0,28110
1291,0,25406
1292,0,25879
1293,0,31187
1294,0,26884
1295,0,28114
1296,0,25190
1297,0,28783
1298,0,29408
1299,0,19582
1300,0,21113
1301,0,19597
1302,0,10055
1303,0,20248
1304,0,27530
1305,0,26910
1306,0,31838
1307,0,26321
1308,0,17315
1309,0,16140
1310,0,48231
1311,0,21490
1312,0,33081
1313,0,24999
1314,0,22353
1315,0,26814
1316,0,24954
1317,0,17563
1318,0,28381
1319,0,25160
1320,0,26866
1321,0,22297
1322,0,23519
1323,0,31568
1324,0,26730
1325,0,23221
1326,0,29893
1327,0,21087
1328,0,29397
1329,0,28818
1330,0,25326
1331,0,31838
1332,0,25170
1333,0,18105
1334,0,19914
1335,0,19020
1336,0,34420
1337,0,22554
1338,0,10716
1339,0,27391
1340,0,21256
1341,0,32946
1342,0,34755
1343,0,20818
1344,0,25294
1345,0,23915
1346,0,23245
1347,0,19881
1348,0,21436
1349,0,29285
1350,0,29357
1351,0,22575
1352,0,16884
1353,0,20525
1354,0,30439
1355,0,16885
1356,0,30720
1357,0,20293
1358,0,28110
1359,0,25200
1360,0,30401
1361,0,21374
1362,0,26769
1363,0,50197
1364,0,25294
1365,0,10470
1366,0,19147
1367,0,26699
1368,0,31456
1369,0,23749
1370,0,32660
1371,0,29095
1372,0,11760
1373,0,28857
1374,0,27448
1375,0,29462
1376,0,26618
1377,0,32635
1378,0,22455
1379,0,31844
1380,0,23684
1381,0,27441
1382,0,49484
1383,0,26308
1384,0,12659
1385,0,26650
1386,0,42452
1387,0,34759
1388,0,16652
1389,0,29994
1390,0,30419
1391,0,25792
1392,0,26176
1393,0,27418
1394,0,25104
1395,0,24514
1396,0,21063
1397,0,20946
1398,0,23363
1399,0,19770
1400,0,27159
1401,0,26489
1402,0,33851
1403,0,21478
1404,0,33998
1405,0,30098
1406,0,29707
1407,0,26176
1408,0,25324
1409,0,48944
1410,0,27807
1411,0,25891
1412,0,27002
1413,0,28955
1414,0,23363
1415,0,26912
1416,0,34506
1417,0,21166
1418,0,26498
1419,0,31817
1420,0,11113
1421,0,20447
1422,0,19770
1423,0,25601
1424,0,27322
1425,0,23046
1426,0,26682
1427,0,34755
1428,0,21124
1429,0,29415
1430,0,23720
1431,0,24055
1432,0,21539
1433,0,12590
1434,0,20349
1435,0,20571
1436,0,23845
1437,0,24262
1438,0,21878
1439,0,47998
1440,0,29128
1441,0,32770
1442,0,10834
1443,0,15701
1444,0,35436
1445,0,17646
1446,0,25548
1447,0,22911
1448,0,26636
1449,0,26923
1450,0,30053
1451,0,11129
1452,0,34916
1453,0,26262
1454,0,26596
1455,0,34910
1456,0,27222
1457,0,27262
1458,0,25302
1459,0,18447
1460,0,25410
1461,0,26197
1462,0,25221
1463,0,50205
1464,0,31838
1465,0,23865
1466,0,15780
1467,0,19582
1468,0,25321
1469,0,31680
1470,0,26916
1471,0,20120
1472,0,31641
1473,0,27378
1474,0,13837
1475,0,21853
1476,0,24002
1477,0,25548
1478,0,28110
1479,0,21317
1480,0,22747
1481,0,17312
1482,0,28283
1483,0,18918
1484,0,34420
1485,0,26882
1486,0,19111
1487,0,30385
1488,0,25864
1489,0,15543
1490,0,25868
1491,0,26623
1492,0,22575
1493,0,28024
1494,0,19674
1495,0,27521
1496,0,34369
1497,0,28955
1498,0,28943
1499,0,31271
1500,0,15981
1501,0,26262
1502,0,26618
1503,0,28207
1504,0,24315
1505,0,21966
1506,0,25164
1507,0,28520
1508,0,21474
1509,0,21317
1510,0,26618
1511,0,19774
1512,0,23685
1513,0,12798
1514,0,12588
1515,0,26596
1516,0,32701
1517,0,22141
1518,0,28549
1519,0,21901
1520,0,16773
1521,0,27317
1522,0,15701
1523,0,19239
1524,0,26311
1525,0,21812
1526,0,19918
1527,0,29714
1528,0,13357
1529,0,16452
1530,0,23530
1531,0,27696
1532,0,31838
1533,0,25524
1534,0,23142
1535,0,27546
1536,0,34216
1537,0,25548
1538,0,28520
1539,0,19753
1540,0,23706
1541,0,31243
1542,0,22179
1543,0,24948
1544,0,24999
1545,0,19695
1546,0,15780
1547,0,20370
1548,0,24191
1549,0,22986
1550,0,26884
1551,0,27172
1552,0,26691
1553,0,21067
1554,0,30506
1555,0,10418
1556,0,25340
1557,0,15647
1558,0,29714
1559,0,12713
1560,0,31622
1561,0,32228
1562,0,25104
1563,0,19592
1564,0,48541
1565,0,12243
1566,0,27129
1567,0,27477
1568,0,20680
1569,0,26052
1570,0,30620
1571,0,24262
1572,0,22137
1573,0,26912
1574,0,22047
1575,0,23363
1576,0,14660
1577,0,30415
1578,0,25123
1579,0,30894
1580,0,34216
1581,0,29714
1582,0,29934
1583,0,23653
1584,0,25307
1585,0,26981
1586,0,28373
1587,0,29580
1588,0,12791
1589,0,49173
1590,0,25321
1591,0,26804
1592,0,20446
1593,0,22126
1594,0,23242
1595,0,23555
1596,0,22255
1597,0,22137
1598,0,28514
1599,0,23369
1600,0,23845
1601,0,34066
1602,0,26246
1603,0,31105
1604,0,23708
1605,0,27564
1606,0,26575
1607,0,23221
1608,0,19675
1609,0,28770
1610,0,27559
1611,0,26193
1612,0,26827
1613,0,34422
1614,0,27564
1615,0,27019
1616,0,31865
1617,0,25104
1618,0,27115
1619,0,24439
1620,0,12791
1621,0,31838
1622,0,27720
1623,0,22749
1624,0,24808
1625,0,15780
1626,0,34506
1627,0,26948
1628,0,24999
1629,0,32901
1630,0,23264
1631,0,17100
1632,0,34755
1633,0,32969
1634,0,19465
1635,0,31838
1636,0,20434
1637,0,15655
1638,0,28012
1639,0,30897
1640,0,29104
1641,0,17371
1642,0,27199
1643,0,21063
1644,0,9967
1645,0,21429
1646,0,29893
1647,0,22279
1648,0,28809
1649,0,21720
1650,0,33697
1651,0,28724
1652,0,32929
1653,0,25779
1654,0,22137
1655,0,18444
1656,0,26884
1657,0,16597
1658,0,26933
1659,0,23573
1660,0,21374
1661,0,26285
1662,0,24255
1663,0,19314
1664,0,9328
1665,0,19020
1666,0,10353
1667,0,30506
1668,0,25457
1669,0,25372
1670,0,31838
1671,0,20680
1672,0,12243
1673,0,29638
1674,0,21175
1675,0,26829
1676,0,20370
1677,0,15390
1678,0,27559
1679,0,29252
1680,0,24341
1681,0,34751
1682,0,21147
1683,0,21458
1684,0,22188
1685,0,22544
1686,0,20818
1687,0,25964
1688,0,25005
1689,0,34165
1690,0,23663
1691,0,19015
1692,0,23769
1693,0,23628
1694,0,15920
1695,0,27242
1696,0,22242
1697,0,22287
1698,0,22255
1699,0,31115
1700,0,25302
1701,0,24049
1702,0,28188
1703,0,16842
1704,0,25457
1705,0,26621
1706,0,22716
1707,0,29181
1708,0,19183
1709,0,35513
1710,0,21817
1711,0,33960
1712,0,27542
1713,0,23209
1714,0,23487
1715,0,19597
1716,0,24166
1717,0,32118
1718,0,23375
1719,0,22345
1720,0,12243
1721,0,29934
1722,0,19111
1723,0,24210
1724,0,18262
1725,0,29934
1726,0,26730
1727,0,24020
1728,0,26682
1729,0,18942
1730,0,48600
1731,0,26120
1732,0,25525
1733,0,27780
1734,0,24954
1735,0,19963
1736,0,25294
1737,0,25164
1738,0,25263
1739,0,19582
1740,0,25714
1741,0,26792
1742,0,27765
1743,0,33864
1744,0,12791
1745,0,33998
1746,0,28178
1747,0,19034
1748,0,25249
1749,0,34910
1750,0,23276
1751,0,21478
1752,0,27693
1753,0,25316
1754,0,21374
1755,0,34216
1756,0,24654
1757,0,25847
1758,0,29865
1759,0,21124
1760,0,19034
1761,0,32929
1762,0,27905
1763,0,26834
1764,0,31838
1765,0,25447
1766,0,20764
1767,0,25443
1768,0,33765
1769,0,27072
1770,0,25875
1771,0,18411
1772,0,22554
1773,0,31331
1774,0,26321
1775,0,22122
1776,0,27378
1777,0,28610
1778,0,29893
1779,0,25548
1780,0,16783
1781,0,21101
1782,0,23236
1783,0,34592
1784,0,16132
1785,0,27555
1786,0,17883
1787,0,23152
1788,0,23915
1789,0,32770
1790,0,13098
1791,0,12243
1792,0,17897
1793,0,34759
1794,0,26308
1795,0,16597
1796,0,33996
1797,0,27011
1798,0,29714
1799,0,27474
1800,0,18925
1801,0,30689
1802,0,26923
1803,0,34075
1804,0,22297
1805,0,29508
1806,0,34212
1807,0,22869
1808,0,31467
1809,0,29252
1810,0,33697
1811,0,30098
1812,0,28514
1813,0,23221
1814,0,24654
1815,0,30897
1816,0,32878
1817,0,19774
1818,0,30419
1819,0,27576
1820,0,22122
1821,0,15603
1822,0,28963
1823,0,24600
1824,0,28286
1825,0,25108
1826,0,19146
1827,0,26452
1828,0,30251
1829,0,31153
1830,0,22081
1831,0,24002
1832,0,27348
1833,0,33266
1834,0,25335
1835,0,34202
1836,0,23221
1837,0,23415
1838,0,25028
1839,0,22911
1840,0,27993
1841,0,23626
1842,0,24642
1843,0,21023
1844,0,28890
1845,0,31855
1846,0,21168
1847,0,22981
1848,0,34419
1849,0,26618
1850,0,25123
1851,0,25754
1852,0,25035
1853,0,24224
1854,0,26636
1855,0,27530
1856,0,27195
1857,0,27716
1858,0,30120
1859,0,19252
1860,0,25321
1861,0,22345
1862,0,7954
1863,0,23810
1864,0,22996
1865,0,23626
1866,0,34170
1867,0,22747
1868,0,16057
1869,0,48543
1870,0,48374
1871,0,31838
